,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Finland,310554,705967,0,(8+/-4)e+04,(1.9+/-1.0)e+05,(3.2+/-1.6)e+05,(8.4+/-2.9)e+05,(1.7+/-0.4)e+06,(2.8+/-0.7)e+06,(3.6+/-0.9)e+06,(4.4+/-1.0)e+06,(5.1+/-1.1)e+06,(5.8+/-1.2)e+06,(6.4+/-1.3)e+06,(7.0+/-1.3)e+06,(7.5+/-1.3)e+06,(8.1+/-1.4)e+06,(8.7+/-1.4)e+06,(9.2+/-1.5)e+06,(9.8+/-1.6)e+06,(1.04+/-0.16)e+07,(1.10+/-0.17)e+07,(1.15+/-0.17)e+07,(1.21+/-0.18)e+07,(1.27+/-0.19)e+07,(1.32+/-0.19)e+07,(1.38+/-0.20)e+07,(1.44+/-0.21)e+07,(1.49+/-0.21)e+07,(1.55+/-0.22)e+07,(1.61+/-0.23)e+07,(1.66+/-0.24)e+07,(1.72+/-0.24)e+07,(1.78+/-0.25)e+07,(1.83+/-0.26)e+07,(1.89+/-0.27)e+07,(1.95+/-0.27)e+07,(2.00+/-0.28)e+07,(2.06+/-0.29)e+07,(2.12+/-0.30)e+07,(2.17+/-0.30)e+07,(2.23+/-0.31)e+07,(2.29+/-0.32)e+07,(2.34+/-0.33)e+07,(2.40+/-0.34)e+07,(2.46+/-0.34)e+07,(2.51+/-0.35)e+07,(2.6+/-0.4)e+07,(2.6+/-0.4)e+07,(2.7+/-0.4)e+07,(2.7+/-0.4)e+07,(2.8+/-0.4)e+07,(2.9+/-0.4)e+07,(2.9+/-0.4)e+07,(3.0+/-0.4)e+07
Fiji,57993,111402,0,(9+/-5)e+02,(2.1+/-1.1)e+03,(3.4+/-1.8)e+03,(1.2+/-0.4)e+04,(1.5+/-0.5)e+04,(2.1+/-0.8)e+04,(2.4+/-0.9)e+04,(2.6+/-1.0)e+04,(2.8+/-1.1)e+04,(2.9+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04,(3.0+/-1.2)e+04
France,3709864,8211097,0,(4.4+/-0.6)e+06,(3.1+/-0.5)e+07,(3.7+/-0.5)e+07,(4.3+/-0.6)e+07,(5.0+/-0.7)e+07,(5.9+/-0.9)e+07,(6.6+/-1.0)e+07,(7.3+/-1.1)e+07,(7.9+/-1.2)e+07,(8.5+/-1.3)e+07,(9.1+/-1.3)e+07,(9.6+/-1.4)e+07,(1.02+/-0.15)e+08,(1.07+/-0.15)e+08,(1.13+/-0.16)e+08,(1.18+/-0.17)e+08,(1.24+/-0.17)e+08,(1.29+/-0.18)e+08,(1.35+/-0.19)e+08,(1.40+/-0.20)e+08,(1.45+/-0.20)e+08,(1.51+/-0.21)e+08,(1.56+/-0.22)e+08,(1.62+/-0.22)e+08,(1.67+/-0.23)e+08,(1.73+/-0.24)e+08,(1.78+/-0.25)e+08,(1.84+/-0.25)e+08,(1.89+/-0.26)e+08,(1.95+/-0.27)e+08,(2.00+/-0.28)e+08,(2.05+/-0.28)e+08,(2.11+/-0.29)e+08,(2.16+/-0.30)e+08,(2.22+/-0.31)e+08,(2.27+/-0.31)e+08,(2.33+/-0.32)e+08,(2.38+/-0.33)e+08,(2.44+/-0.34)e+08,(2.49+/-0.34)e+08,(2.54+/-0.35)e+08,(2.6+/-0.4)e+08,(2.7+/-0.4)e+08,(2.7+/-0.4)e+08,(2.8+/-0.4)e+08,(2.8+/-0.4)e+08,(2.9+/-0.4)e+08,(2.9+/-0.4)e+08,(3.0+/-0.4)e+08,(3.0+/-0.4)e+08,(3.1+/-0.4)e+08,(3.1+/-0.4)e+08
Faroe Islands,3044,7257,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
"Micronesia, Fed. Sts.",1589,3674,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Gabon,100148,313825,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
United Kingdom,3013525,7455734,0,(4.1+/-0.6)e+06,(3.0+/-0.5)e+07,(3.5+/-0.5)e+07,(4.0+/-0.6)e+07,(4.7+/-0.7)e+07,(5.5+/-0.8)e+07,(6.2+/-0.9)e+07,(6.8+/-1.0)e+07,(7.4+/-1.1)e+07,(8.0+/-1.2)e+07,(8.6+/-1.3)e+07,(9.1+/-1.3)e+07,(9.6+/-1.4)e+07,(1.01+/-0.15)e+08,(1.06+/-0.15)e+08,(1.11+/-0.16)e+08,(1.17+/-0.17)e+08,(1.22+/-0.17)e+08,(1.27+/-0.18)e+08,(1.32+/-0.19)e+08,(1.37+/-0.19)e+08,(1.42+/-0.20)e+08,(1.47+/-0.21)e+08,(1.52+/-0.21)e+08,(1.58+/-0.22)e+08,(1.63+/-0.23)e+08,(1.68+/-0.23)e+08,(1.73+/-0.24)e+08,(1.78+/-0.25)e+08,(1.83+/-0.25)e+08,(1.88+/-0.26)e+08,(1.94+/-0.27)e+08,(1.99+/-0.28)e+08,(2.04+/-0.28)e+08,(2.09+/-0.29)e+08,(2.14+/-0.30)e+08,(2.19+/-0.30)e+08,(2.24+/-0.31)e+08,(2.29+/-0.32)e+08,(2.35+/-0.33)e+08,(2.40+/-0.33)e+08,(2.45+/-0.34)e+08,(2.50+/-0.35)e+08,(2.55+/-0.35)e+08,(2.6+/-0.4)e+08,(2.7+/-0.4)e+08,(2.7+/-0.4)e+08,(2.8+/-0.4)e+08,(2.8+/-0.4)e+08,(2.9+/-0.4)e+08,(2.9+/-0.4)e+08,(3.0+/-0.4)e+08
Georgia,209841,409130,0,(4.9+/-2.6)e+03,(1.1+/-0.6)e+04,(1.9+/-1.0)e+04,(3.6+/-1.6)e+04,(8.7+/-2.5)e+04,(1.5+/-0.4)e+05,(2.1+/-0.5)e+05,(2.5+/-0.6)e+05,(2.9+/-0.6)e+05,(3.4+/-0.7)e+05,(3.8+/-0.7)e+05,(4.1+/-0.8)e+05,(4.5+/-0.8)e+05,(4.8+/-0.8)e+05,(5.2+/-0.9)e+05,(5.5+/-0.9)e+05,(5.9+/-0.9)e+05,(6.2+/-1.0)e+05,(6.6+/-1.0)e+05,(6.9+/-1.0)e+05,(7.3+/-1.1)e+05,(7.6+/-1.1)e+05,(8.0+/-1.2)e+05,(8.3+/-1.2)e+05,(8.7+/-1.3)e+05,(9.0+/-1.3)e+05,(9.4+/-1.4)e+05,(9.7+/-1.4)e+05,(1.01+/-0.14)e+06,(1.04+/-0.15)e+06,(1.08+/-0.15)e+06,(1.11+/-0.16)e+06,(1.15+/-0.16)e+06,(1.18+/-0.17)e+06,(1.22+/-0.17)e+06,(1.25+/-0.18)e+06,(1.29+/-0.18)e+06,(1.32+/-0.19)e+06,(1.36+/-0.19)e+06,(1.40+/-0.20)e+06,(1.43+/-0.20)e+06,(1.47+/-0.21)e+06,(1.50+/-0.21)e+06,(1.54+/-0.22)e+06,(1.57+/-0.22)e+06,(1.61+/-0.23)e+06,(1.64+/-0.23)e+06,(1.68+/-0.24)e+06,(1.71+/-0.24)e+06,(1.75+/-0.25)e+06,(1.78+/-0.25)e+06,(1.82+/-0.26)e+06
Ghana,1953526,4380918,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Gibraltar,1814,5409,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Guinea,341550,1408386,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Gambia,106915,321286,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Guinea-Bissau,76405,184821,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Equatorial Guinea,96514,256432,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Greece,548248,1388109,0,(3.9+/-2.0)e+04,(9+/-5)e+04,(1.5+/-0.8)e+05,(7.9+/-2.4)e+05,(9.2+/-2.8)e+05,(1.2+/-0.4)e+06,(1.5+/-0.4)e+06,(1.9+/-0.5)e+06,(2.2+/-0.5)e+06,(2.5+/-0.6)e+06,(2.8+/-0.6)e+06,(3.0+/-0.6)e+06,(3.3+/-0.6)e+06,(3.5+/-0.6)e+06,(3.8+/-0.6)e+06,(4.0+/-0.7)e+06,(4.3+/-0.7)e+06,(4.5+/-0.7)e+06,(4.8+/-0.7)e+06,(5.0+/-0.8)e+06,(5.3+/-0.8)e+06,(5.5+/-0.8)e+06,(5.8+/-0.8)e+06,(6.0+/-0.9)e+06,(6.3+/-0.9)e+06,(6.5+/-0.9)e+06,(6.8+/-0.9)e+06,(7.0+/-1.0)e+06,(7.3+/-1.0)e+06,(7.5+/-1.0)e+06,(7.8+/-1.1)e+06,(8.0+/-1.1)e+06,(8.3+/-1.1)e+06,(8.5+/-1.2)e+06,(8.8+/-1.2)e+06,(9.0+/-1.2)e+06,(9.3+/-1.3)e+06,(9.5+/-1.3)e+06,(9.8+/-1.3)e+06,(1.00+/-0.14)e+07,(1.03+/-0.14)e+07,(1.05+/-0.14)e+07,(1.08+/-0.15)e+07,(1.10+/-0.15)e+07,(1.13+/-0.15)e+07,(1.15+/-0.16)e+07,(1.18+/-0.16)e+07,(1.20+/-0.16)e+07,(1.23+/-0.17)e+07,(1.25+/-0.17)e+07,(1.28+/-0.17)e+07,(1.30+/-0.18)e+07
Grenada,6367,15457,0,(9+/-5)e+01,(2.0+/-1.0)e+02,(3.3+/-1.7)e+02,(7.1+/-2.3)e+03,(7.4+/-2.4)e+03,(8.0+/-2.4)e+03,(8.3+/-2.5)e+03,(8.5+/-2.5)e+03,(8.6+/-2.6)e+03,(8.7+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03,(8.8+/-2.6)e+03
Greenland,2741,6534,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
